        sku,store_view_code,attribute_set,type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_skus,bundle_options,configurable_variations,configurable_variation_labels,associated_skus
Sample-E052-vin,,Default,bundle,Default Category,base,Sample-E052name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e052name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E052-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E053-vin,,Default,bundle,Default Category,base,Sample-E053name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e053name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E053-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E054-vin,,Default,bundle,Default Category,base,Sample-E054name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e054name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E054-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E055-vin,,Default,bundle,Default Category,base,Sample-E055name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e055name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E055-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E056-vin,,Default,bundle,Default Category,base,Sample-E056name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e056name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E056-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E057-vin,,Default,bundle,Default Category,base,Sample-E057name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e057name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E057-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E058-vin,,Default,bundle,Default Category,base,Sample-E058name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e058name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E058-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E059-vin,,Default,bundle,Default Category,base,Sample-E059name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e059name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E059-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E060-vin,,Default,bundle,Default Category,base,Sample-E060name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e060name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E060-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E061-vin,,Default,bundle,Default Category,base,Sample-E061name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e061name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E061-1:1:0:0:1:0:0;component1:E203-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E062-vin,,Default,bundle,Default Category,base,Sample-E062name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e062name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E062-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E063-vin,,Default,bundle,Default Category,base,Sample-E063name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e063name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E063-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E064-vin,,Default,bundle,Default Category,base,Sample-E064name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e064name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E064-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E065-vin,,Default,bundle,Default Category,base,Sample-E065name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e065name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Sample-E065-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-E086-vin,,Default,bundle,Default Category,base,Sample-E086name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-e086name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E086-1:1:0:0:1:0:0;component1:E086-2:1:0:1:1:0:0;component2:E086-3:1:0:2:1:0:0;component3:E086-4:1:0:3:1:0:0;component4:E086-5:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
Sample-G008-1-vin,,Default,bundle,Default Category,base,Sample-G008-1name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g008-1name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G008-1-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G009-vin,,Default,bundle,Default Category,base,Sample-G009name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g009name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G009-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02-BB:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G010-vin,,Default,bundle,Default Category,base,Sample-G010name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g010name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G010-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G011-vin,,Default,bundle,Default Category,base,Sample-G011name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g011name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:Part01:1:0:0:1:0:0;component1:G011-1:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G012-vin,,Default,bundle,Default Category,base,Sample-G012name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g012name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G012-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G013-vin,,Default,bundle,Default Category,base,Sample-G013name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g013name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G013-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G013-Dye-vin,,Default,bundle,Default Category,base,Sample-G013-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g013-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G013-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G014-vin,,Default,bundle,Default Category,base,Sample-G014name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g014name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G014-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G014-Dye-vin,,Default,bundle,Default Category,base,Sample-G014-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g014-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G014-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G032-vin,,Default,bundle,Default Category,base,Sample-G032name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g032name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G032-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G050-vin,,Default,bundle,Default Category,base,Sample-G050name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g050name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G050-A-25:1:0:0:1:0:0;component1:G050-C-25:1:0:1:1:0:0;component2:G050-G-25:1:0:2:1:0:0;component3:G050-T-25:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G078-vin,,Default,bundle,Default Category,base,Sample-G078name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g078name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G078-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;component3:Part04:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G124-vin,,Default,bundle,Default Category,base,Sample-G124name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g124name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G464-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G124-Dye-vin,,Default,bundle,Default Category,base,Sample-G124-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g124-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G464-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G174-vin,,Default,bundle,Default Category,base,Sample-G174name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g174name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G457-1:1:0:0:1:0:0;component1:RT-1B:1:0:1:1:0:0;component2:RT-10:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G174-Dye-vin,,Default,bundle,Default Category,base,Sample-G174-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g174-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G457-1:1:0:0:1:0:0;component1:RT-1B:1:0:1:1:0:0;component2:RT-11:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G177-vin,,Default,bundle,Default Category,base,Sample-G177name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g177name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-2A:1:0:0:1:0:0;component1:RT-7A:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G231-vin,,Default,bundle,Default Category,base,Sample-G231name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g231name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-1A:1:0:0:1:0:0;component1:RT-7A:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G233-vin,,Default,bundle,Default Category,base,Sample-G233name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g233name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-1A:1:0:0:1:0:0;component1:RT-3A:1:0:1:1:0:0;component2:RT-4A:1:0:2:1:0:0;component3:RT-5A:1:0:3:1:0:0;component4:RT-6A:1:0:4:1:0:0;component5:RT-7A:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G235-vin,,Default,bundle,Default Category,base,Sample-G235name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g235name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-2A:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-7A:1:0:2:1:0:0;component3:RT-6A:1:0:3:1:0:0;component4:RT-5A:1:0:4:1:0:0;component5:RT-4A:1:0:5:1:0:0;component6:RT-3A:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
Sample-G238-vin,,Default,bundle,Default Category,base,Sample-G238name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g238name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G238-1:1:0:0:1:0:0;component1:G238-2:1:0:1:1:0:0;component2:G238-3:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G277-vin,,Default,bundle,Default Category,base,Sample-G277name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g277name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G277-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G280-vin,,Default,bundle,Default Category,base,Sample-G280name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g280name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G464-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G280-Dye-vin,,Default,bundle,Default Category,base,Sample-G280-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g280-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G464-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G281-vin,,Default,bundle,Default Category,base,Sample-G281name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g281name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-1A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:G014-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G283-vin,,Default,bundle,Default Category,base,Sample-G283name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g283name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-2A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:G014-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G451-vin,,Default,bundle,Default Category,base,Sample-G451name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g451name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-1A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:RT-0:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G453-vin,,Default,bundle,Default Category,base,Sample-G453name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g453name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-2A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:RT-0:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G456-vin,,Default,bundle,Default Category,base,Sample-G456name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g456name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G456-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;component3:Part04:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
Sample-G460-vin,,Default,bundle,Default Category,base,Sample-G460name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g460name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G456-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
Sample-G462-vin,,Default,bundle,Default Category,base,Sample-G462name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g462name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G462-1:1:0:0:1:0:0;component1:Part05:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
Sample-G464-vin,,Default,bundle,Default Category,base,Sample-G464name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g464name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G464-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G464-Dye-vin,,Default,bundle,Default Category,base,Sample-G464-Dyename,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g464-dyename,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G464-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
Sample-G465-vin,,Default,bundle,Default Category,base,Sample-G465name,,,,1,Taxable Goods,"Catalog, Search",99999,30,sample-g465name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G465-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
