sku,attribute_set,type,bundle_options,bundle_skus,categories,name,price
Mastermix-5PC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5PC-1:1:0:0:1:0:0,Default Category,TaqProbe 5X qPCR MasterMix-iCycler,225.00
Mastermix-5PL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5PL-1:1:0:0:1:0:0,Default Category,TaqProbe 5X qPCR MasterMix-Low ROX,225.00
Mastermix-5PM-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5PM-1:1:0:0:1:0:0,Default Category,TaqProbe 5X qPCR MasterMix-Multiplex,225.00
Mastermix-5PS-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5PS-1:1:0:0:1:0:0,Default Category,TaqProbe 5X qPCR MasterMix-No Dye,225.00
Mastermix-5R-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5R-1:1:0:0:1:0:0,Default Category,BrightGreen 5X qPCR MasterMix-ROX,225.00
Mastermix-5S-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:Mastermix-5S-1:1:0:0:1:0:0,Default Category,BrightGreen 5X qPCR MasterMix-No Dye,225.00
MasterMix-EC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-EC-1:1:0:0:1:0:0,Default Category,BrightGreen Express 2X qPCR MasterMix-iCycler,125.00
MasterMix-EL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-EL-1:1:0:0:1:0:0,Default Category,BrightGreen Express 2X qPCR MasterMix-Low ROX,125.00
MasterMix-ER-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-ER-1:1:0:0:1:0:0,Default Category,BrightGreen Express 2X qPCR MasterMix-ROX,125.00
MasterMix-ES-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-ES-1:1:0:0:1:0:0,Default Category,BrightGreen Express 2X qPCR MasterMix-No Dye,125.00
MasterMix-iC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-iC-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-iCycler,125.00
MasterMix-iC-XL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-iC-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-iCycler,450.00
MasterMix-KC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KC-1:1:0:0:1:0:0,Default Category,KiloGreen 2X qPCR MasterMix-iCycler,125.00
MasterMix-KL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KL-1:1:0:0:1:0:0,Default Category,KiloGreen 2X qPCR MasterMix-Low ROX,125.00
MasterMix-KR-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KR-1:1:0:0:1:0:0,Default Category,KiloGreen 2X qPCR MasterMix-ROX,125.00
MasterMix-KS-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-KS-1:1:0:0:1:0:0,Default Category,KiloGreen 2X qPCR MasterMix-No Dye,125.00
MasterMix-LR-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-LR-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-Low ROX,125.00
MasterMix-LR-XL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-LR-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-Low ROX,450.00
MasterMix-mC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-mC-1:1:0:0:1:0:0,Default Category,BrightGreen miRNA qPCR MasterMix-iCycler,155.00
MasterMix-mL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-mL-1:1:0:0:1:0:0,Default Category,BrightGreen miRNA qPCR MasterMix-Low ROX,155.00
MasterMix-mR-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-mR-1:1:0:0:1:0:0,Default Category,BrightGreen miRNA qPCR MasterMix-ROX,155.00
MasterMix-mS-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-mS-1:1:0:0:1:0:0,Default Category,BrightGreen miRNA qPCR MasterMix-No Dye,155.00
MasterMix-P-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-P-1:1:0:0:1:0:0,Default Category,TaqProbe 2X qPCR MasterMix-ROX,125.00
MasterMix-PC-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PC-1:1:0:0:1:0:0,Default Category,TaqProbe 2X qPCR MasterMix-iCycler,125.00
MasterMix-PL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PL-1:1:0:0:1:0:0,Default Category,TaqProbe 2X qPCR MasterMix-Low ROX,125.00
MasterMix-PM-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PM-1:1:0:0:1:0:0,Default Category,TaqProbe 2X qPCR MasterMix-Multiplex,125.00
MasterMix-PS-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-PS-1:1:0:0:1:0:0,Default Category,TaqProbe 2X qPCR MasterMix-No Dye,125.00
MasterMix-R-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-R-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-ROX,125.00
MasterMix-R-XL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-R-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-ROX,450.00
MasterMix-S-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-S-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-No Dye,125.00
MasterMix-S-XL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-S-1:1:0:0:1:0:0,Default Category,BrightGreen 2X qPCR MasterMix-No Dye,450.00
MasterMix-U-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-U-1:1:0:0:1:0:0,Default Category,MasterMix-Uname,99999
MasterMix-U-XL-vin,Lyssa_Test_2_qpcr,bundle,-*;component0:cname:checkbox:1:0,component0:MasterMix-U-1:1:0:0:1:0:0,Default Category,MasterMix-U-XLname,99999
PCR-Buffer-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Part03:1:0:0:1:0:0,Default Category,PCR-Buffername,99999
PCR-Mg-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:Part02:1:0:0:1:0:0,Default Category,PCR-Mgname,99999
PM016-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G238-1:1:0:0:1:0:0;component1:G238-2:1:0:1:1:0:0;component2:G238-3:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0,Default Category,PM016name,99999
PM018-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:LV900-1:1:0:0:1:0:0;component1:LV900-2:1:0:1:1:0:0;component2:LV900-3:1:0:2:1:0:0;component3:LV900-4:1:0:3:1:0:0,Default Category,PM018name,99999
PM019-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:E031-1:1:0:0:1:0:0;component1:E031-2:1:0:1:1:0:0,Default Category,PM019name,99999
Sample-E048-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E048-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E048name,99999
Sample-E049-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:E049-200:1:0:0:1:0:0;component1:E049-2:1:0:1:1:0:0,Default Category,Sample-E049name,99999
Sample-E050-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E050-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E050name,99999
Sample-E051-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E051-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E051name,99999
Sample-E052-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E052-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E052name,99999
Sample-E053-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E053-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E053name,99999
Sample-E054-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E054-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E054name,99999
Sample-E055-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E055-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E055name,99999
Sample-E056-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E056-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E056name,99999
Sample-E057-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E057-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E057name,99999
Sample-E058-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E058-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E058name,99999
Sample-E059-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E059-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E059name,99999
Sample-E060-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E060-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E060name,99999
Sample-E061-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E061-1:1:0:0:1:0:0;component1:E203-1:1:0:1:1:0:0,Default Category,Sample-E061name,99999
Sample-E062-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E062-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E062name,99999
Sample-E063-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E063-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E063name,99999
Sample-E064-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E064-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E064name,99999
Sample-E065-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-E065-1:1:0:0:1:0:0;component1:Sample-E204-1:1:0:1:1:0:0,Default Category,Sample-E065name,99999
Sample-E086-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,component0:E086-1:1:0:0:1:0:0;component1:E086-2:1:0:1:1:0:0;component2:E086-3:1:0:2:1:0:0;component3:E086-4:1:0:3:1:0:0;component4:E086-5:1:0:4:1:0:0,Default Category,Sample-E086name,99999
Sample-G008-1-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G008-1-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0,Default Category,Sample-G008-1name,99999
Sample-G009-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G009-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02-BB:1:0:2:1:0:0,Default Category,Sample-G009name,99999
Sample-G010-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G010-1:1:0:0:1:0:0,Default Category,Sample-G010name,99999
Sample-G011-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:Part01:1:0:0:1:0:0;component1:G011-1:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0,Default Category,Sample-G011name,99999
Sample-G012-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G012-1:1:0:0:1:0:0;component1:Part01:1:0:1:1:0:0;component2:Part02:1:0:2:1:0:0,Default Category,Sample-G012name,99999
Sample-G013-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G013-1:1:0:0:1:0:0,Default Category,Sample-G013name,99999
Sample-G013-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G013-Dye-1:1:0:0:1:0:0,Default Category,Sample-G013-Dyename,99999
Sample-G014-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G014-1:1:0:0:1:0:0,Default Category,Sample-G014name,99999
Sample-G014-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G014-Dye-1:1:0:0:1:0:0,Default Category,Sample-G014-Dyename,99999
Sample-G032-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G032-1:1:0:0:1:0:0,Default Category,Sample-G032name,99999
Sample-G050-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G050-A-25:1:0:0:1:0:0;component1:G050-C-25:1:0:1:1:0:0;component2:G050-G-25:1:0:2:1:0:0;component3:G050-T-25:1:0:3:1:0:0,Default Category,Sample-G050name,99999
Sample-G078-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G078-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;component3:Part04:1:0:3:1:0:0,Default Category,Sample-G078name,99999
Sample-G124-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G464-1:1:0:0:1:0:0,Default Category,Sample-G124name,99999
Sample-G124-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G464-Dye-1:1:0:0:1:0:0,Default Category,Sample-G124-Dyename,99999
Sample-G174-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G457-1:1:0:0:1:0:0;component1:RT-1B:1:0:1:1:0:0;component2:RT-10:1:0:2:1:0:0,Default Category,Sample-G174name,99999
Sample-G174-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G457-1:1:0:0:1:0:0;component1:RT-1B:1:0:1:1:0:0;component2:RT-11:1:0:2:1:0:0,Default Category,Sample-G174-Dyename,99999
Sample-G177-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:RT-2A:1:0:0:1:0:0;component1:RT-7A:1:0:1:1:0:0,Default Category,Sample-G177name,99999
Sample-G231-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:RT-1A:1:0:0:1:0:0;component1:RT-7A:1:0:1:1:0:0,Default Category,Sample-G231name,99999
Sample-G233-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:RT-1A:1:0:0:1:0:0;component1:RT-3A:1:0:1:1:0:0;component2:RT-4A:1:0:2:1:0:0;component3:RT-5A:1:0:3:1:0:0;component4:RT-6A:1:0:4:1:0:0;component5:RT-7A:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0,Default Category,Sample-G233name,99999
Sample-G235-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,component0:RT-2A:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-7A:1:0:2:1:0:0;component3:RT-6A:1:0:3:1:0:0;component4:RT-5A:1:0:4:1:0:0;component5:RT-4A:1:0:5:1:0:0;component6:RT-3A:1:0:6:1:0:0,Default Category,Sample-G235name,99999
Sample-G238-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G238-1:1:0:0:1:0:0;component1:G238-2:1:0:1:1:0:0;component2:G238-3:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0,Default Category,Sample-G238name,99999
Sample-G277-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G277-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0,Default Category,Sample-G277name,99999
Sample-G280-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G464-1:1:0:0:1:0:0,Default Category,Sample-G280name,99999
Sample-G280-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G464-Dye-1:1:0:0:1:0:0,Default Category,Sample-G280-Dyename,99999
Sample-G281-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:RT-1A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:G014-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0,Default Category,Sample-G281name,99999
Sample-G283-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:RT-2A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:G014-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0,Default Category,Sample-G283name,99999
Sample-G451-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:RT-1A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:RT-0:1:0:2:1:0:0,Default Category,Sample-G451name,99999
Sample-G453-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:RT-2A:1:0:0:1:0:0;component1:RT-8A:1:0:1:1:0:0;component2:RT-0:1:0:2:1:0:0,Default Category,Sample-G453name,99999
Sample-G456-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G456-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0;component3:Part04:1:0:3:1:0:0,Default Category,Sample-G456name,99999
Sample-G460-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G456-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part03:1:0:2:1:0:0,Default Category,Sample-G460name,99999
Sample-G462-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G462-1:1:0:0:1:0:0;component1:Part05:1:0:1:1:0:0,Default Category,Sample-G462name,99999
Sample-G464-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G464-1:1:0:0:1:0:0,Default Category,Sample-G464name,99999
Sample-G464-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G464-Dye-1:1:0:0:1:0:0,Default Category,Sample-G464-Dyename,99999
Sample-G465-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G465-1:1:0:0:1:0:0,Default Category,Sample-G465name,99999
Sample-G467-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:Sample-G467-1:1:0:0:1:0:0;component1:Sample-G467-Buffer:1:0:1:1:0:0,Default Category,Sample-G467name,99999
Sample-G471-iC-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:MasterMix-iC-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0,Default Category,Sample-G471-iCname,99999
Sample-G471-LR-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:MasterMix-LR-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0,Default Category,Sample-G471-LRname,99999
Sample-G471-R-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:MasterMix-R-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0,Default Category,Sample-G471-Rname,99999
Sample-G471-S-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:MasterMix-S-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0,Default Category,Sample-G471-Sname,99999
Sample-G472-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G472-1:1:0:0:1:0:0,Default Category,Sample-G472name,99999
Sample-G478-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G478-1:1:0:0:1:0:0,Default Category,Sample-G478name,99999
Sample-G485-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G485-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0,Default Category,Sample-G485name,99999
Sample-G488-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0,Default Category,Sample-G488name,99999
Sample-G491-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;component2:RT-1B:1:0:2:1:0:0;component3:RT-3B:1:0:3:1:0:0;component4:RT-4B:1:0:4:1:0:0;component5:RT-5B:1:0:5:1:0:0;component6:RT-6B:1:0:6:1:0:0;component7:RT-7B:1:0:7:1:0:0;component8:RT-0:1:0:8:1:0:0,Default Category,Sample-G491name,99999
Sample-G492-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;component2:G485-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0,Default Category,Sample-G492name,99999
Sample-G493-P-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G493-P-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0,Default Category,Sample-G493-Pname,99999
Sample-G493-PC-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:RT-13:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:G493-PC-1:1:0:2:1:0:0,Default Category,Sample-G493-PCname,99999
Sample-G493-PL-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:RT-13:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:G493-PL-1:1:0:2:1:0:0,Default Category,Sample-G493-PLname,99999
Sample-G493-PS-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G493-PS-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0,Default Category,Sample-G493-PSname,99999
Sample-G497-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G497-1:1:0:0:1:0:0,Default Category,Sample-G497name,99999
Sample-G497-dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G497-Dye-1:1:0:0:1:0:0,Default Category,Sample-G497-dyename,99999
Sample-G498-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,component0:G498-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part06:1:0:2:1:0:0,Default Category,Sample-G498name,99999
Sample-G906-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G906-1:1:0:0:1:0:0,Default Category,Sample-G906name,99999
Sample-G906-Dye-vin,Default,bundle,-*;component0:cname:checkbox:1:0,component0:G906-Dye-1:1:0:0:1:0:0,Default Category,Sample-G906-Dyename,99999
Sample-G915-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,component0:G915-4:1:0:0:1:0:0;component1:G915-1:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-2:1:0:3:1:0:0,Default Category,Sample-G915name,99999
Sample-G916-vin,Default,bundle,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5,component0:G490-1:1:0:0:1:0:0;component1:G915-1:1:0:1:1:0:0;component2:G915-2:1:0:2:1:0:0;component3:G915-3:1:0:3:1:0:0;component4:G915-4:1:0:4:1:0:0;component5:RT-0:1:0:5:1:0:0,Default Category,Sample-G916name,99999
